Article_ID,DOI,Authors,Year,Continent,Country,City,Bee genus,Bee species,Bee merged,Bee full,Abundance,Bee_ID_per_study,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Agapostemon,virescens,Agapostemonvirescens,Agapostemon virescens,54,9,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Apis,mellifera,Apis mellifera,Apis mellifera,43,10,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Ceratina,calcarata,Ceratinacalcarata,Ceratina calcarata,36,11,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,vagans,Bombusvagans,Bombus vagans,32,12,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,impatiens,Bombusimpatiens,Bombus impatiens,27,13,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,miranda,Andrenamiranda,Andrena miranda,25,14,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,texana,Megachiletexana,Megachile texana,25,15,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,laevissimum,Lasioglossumlaevissimum,Lasioglossum laevissimum,23,16,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Melissodes,druinellus,Melissodesdruinellus,Melissodes druinellus,22,17,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,coeruleum,Lasioglossumcoeruleum,Lasioglossum coeruleum,19,18,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,hitchensi,Lasioglossumhitchensi,Lasioglossum hitchensi,19,19,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,paravida,Lasioglossumparavida,Lasioglossum paravida,16,20,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,heterognathum,Lasioglossumheterognathum,Lasioglossum heterognathum,15,21,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,coriaceum,Lasioglossumcoriaceum,Lasioglossum coriaceum,14,22,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,zephyrum,Lasioglossumzephyrum,Lasioglossum zephyrum,13,23,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Halictus,confusus,Halictusconfusus,Halictus confusus,10,24,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,biseleasis,Andrenabiseleasis,Andrena biseleasis,9,25,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,cressoni,Andrenacressoni,Andrena cressoni,8,26,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Melissodes,denticulatus,Melissodesdenticulatus,Melissodes denticulatus,8,27,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hoplitis,pilosifrons,Hoplitispilosifrons,Hoplitis pilosifrons,7,28,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,bimaculatus,Bombusbimaculatus,Bombus bimaculatus,6,29,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,griseocollis,Bombusgriseocollis,Bombus griseocollis,6,30,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hylaeus,modestus,Hylaeusmodestus,Hylaeus modestus,5,31,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Augochorella,pura,Augochorellapura,Augochorella pura,5,32,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Halictus,ligatus,Halictusligatus,Halictus ligatus,5,33,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,nr pilosum,Lasioglossumnr pilosum,Lasioglossum nr pilosum,5,34,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,crataegi,Andrenacrataegi,Andrena crataegi,4,35,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Melissodes,rustica,Melissodesrustica,Melissodes rustica,4,36,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Nomada,cressoni,Nomadacressoni,Nomada cressoni,4,37,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hyleaus,mesillae,Hyleausmesillae,Hyleaus mesillae,4,38,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,cinctipes,Lasioglossumcinctipes,Lasioglossum cinctipes,4,39,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,campunulae,Megachilecampunulae,Megachile campunulae,4,40,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,latimanus,Megachilelatimanus,Megachile latimanus,4,41,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Stelis,lateralis,Stelislateralis,Stelis lateralis,4,42,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,nasoni,Andrenanasoni,Andrena nasoni,3,43,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,wilkea,Andrenawilkea,Andrena wilkea,3,44,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Ceratina,mikmaqi,Ceratinamikmaqi,Ceratina mikmaqi,3,45,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Melissodes,subillatus,Melissodessubillatus,Melissodes subillatus,3,46,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hylaeus,hyalinantus,Hylaeushyalinantus,Hylaeus hyalinantus,3,47,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,absimile,Lasioglossumabsimile,Lasioglossum absimile,3,48,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,lnewasonia,Lasioglossumlnewasonia,Lasioglossum lnewasonia,3,49,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,macoupinense,Lasioglossummacoupinense,Lasioglossum macoupinense,3,50,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,versatum,Lasioglossumversatum,Lasioglossum versatum,3,51,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,zonulum,Lasioglossumzonulum,Lasioglossum zonulum,3,52,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Sphecodes,cressoni,Sphecodescressoni,Sphecodes cressoni,3,53,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,gemula,Megachilegemula,Megachile gemula,3,54,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,hippotes,Andrenahippotes,Andrena hippotes,2,55,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,ostenis,Andrenaostenis,Andrena ostenis,2,56,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,fervidus,Bombusfervidus,Bombus fervidus,2,57,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,rufocinctus,Bombusrufocinctus,Bombus rufocinctus,2,58,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,ternarius,Bombusternarius,Bombus ternarius,2,59,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Peponapis,pruinosa,Peponapispruinosa,Peponapis pruinosa,2,60,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Sphecodes,dichrous,Sphecodesdichrous,Sphecodes dichrous,2,61,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Anthidium,manicatum,Anthidiummanicatum,Anthidium manicatum,2,62,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,relativa,Megachilerelativa,Megachile relativa,2,63,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,rotundata,Megachilerotundata,Megachile rotundata,2,64,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Osmia,pumila,Osmiapumila,Osmia pumila,2,65,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,forbesi,Andrenaforbesi,Andrena forbesi,1,66,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Andrena,jermindus,Andrenajermindus,Andrena jermindus,1,67,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Bombus,citrinus,Bombuscitrinus,Bombus citrinus,1,68,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Melissodes,agilis,Melissodesagilis,Melissodes agilis,1,69,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hylaeus,annulatus,Hylaeusannulatus,Hylaeus annulatus,1,70,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Hyleaus,affinis,Hyleausaffinis,Hyleaus affinis,1,71,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Agapostemon,sericeus,Agapostemonsericeus,Agapostemon sericeus,1,72,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Agapostemon,splendens,Agapostemonsplendens,Agapostemon splendens,1,73,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Augochloropsis,n. falgida,Augochloropsisn. falgida,Augochloropsis n. falgida,1,74,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Dufourea,monardae,Dufoureamonardae,Dufourea monardae,1,75,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,bruneri,Lasioglossumbruneri,Lasioglossum bruneri,1,76,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,ellsiae,Lasioglossumellsiae,Lasioglossum ellsiae,1,77,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,leucocomum,Lasioglossumleucocomum,Lasioglossum leucocomum,1,78,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,platyparium,Lasioglossumplatyparium,Lasioglossum platyparium,1,79,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,quebecense,Lasioglossumquebecense,Lasioglossum quebecense,1,80,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,subviridatum,Lasioglossumsubviridatum,Lasioglossum subviridatum,1,81,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Lasioglossum,versans,Lasioglossumversans,Lasioglossum versans,1,82,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Anthidium,oblongatum,Anthidiumoblongatum,Anthidium oblongatum,1,83,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Heriades,carinata,Heriadescarinata,Heriades carinata,1,84,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,centicularis,Megachilecenticularis,Megachile centicularis,1,85,,,,,,,,,,,,,,
A4,https://doi.org/10.1371/journal.pone.0281468,"M Anderson, F Crubaugh, C Greenslit, E Hill, H Kroth…",2023,America,USA,Fox cities,Megachile,montivago,Megachilemontivago,Megachile montivago,1,86,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,imitatum,Lasioglossumimitatum,"Lasioglossum imitatum (Smith, 1853)",726,1,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,illinoense,Lasioglossumillinoense,"Lasioglossum illinoense (Robertson, 1892)",498,2,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,bruneri,Lasioglossumbruneri,"Lasioglossum bruneri (Crawford, 1892)",436,3,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Halictus,ligatus,Halictusligatus,"Halictus ligatus Say, 1837",385,4,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,callidum,Lasioglossumcallidum,"Lasioglossum callidum (Sandhouse, 1924)",374,5,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,tegulare,Lasioglossumtegulare,"Lasioglossum tegulare (Robertson, 1890)/puteulanum Gibbs, 2009",336,6,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Panurginus,polytrichus,Panurginuspolytrichus,"Panurginus polytrichus Cockerell, 1909",197,7,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,trigeminum,Lasioglossumtrigeminum,Lasioglossum trigeminum Gibbs 2011,143,8,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,hitchensi,Lasioglossumhitchensi,"Lasioglossum hitchensi Gibbs, 2012",132,9,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Anthophora,ursina,Anthophoraursina,"Anthophora ursina Cresson, 1869",130,10,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Ptilothrix,bombiformis,Ptilothrixbombiformis,"Ptilothrix bombiformis (Cresson, 1878)",115,11,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,pruinosum,Lasioglossumpruinosum,"Lasioglossum pruinosum (Robertson, 1892)",114,12,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Melissodes,communis,Melissodescommunis,"Melissodes communis Cresson, 1878",105,13,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Apis,mellifera,Apis mellifera,"Apis mellifera Linnaeus, 1758",86,14,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Ceratina,strenua,Ceratinastrenua,"Ceratina strenua Smith, 1879",79,15,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Augochlorella,aurata,Augochlorellaaurata,"Augochlorella aurata (Smith, 1853)",77,16,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,pilosum,Lasioglossumpilosum,"Lasioglossum pilosum (Smith, 1853)",66,17,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Bombus,impatiens,Bombusimpatiens,"Bombus impatiens Cresson, 1863",61,18,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Osmia,georgica,Osmiageorgica,"Osmia georgica Cresson, 1878",58,19,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Calliopsis,andreniformis,Calliopsisandreniformis,"Calliopsis andreniformis Smith, 1853",51,20,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Melissodes,bimaculatus,Melissodesbimaculatus,"Melissodes bimaculatus (Lepeletier, 1825)",51,21,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Andrena,morrisonella,Andrenamorrisonella,"Andrena morrisonella Viereck, 1973",40,22,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Lasioglossum,longifrons,Lasioglossumlongifrons,"Lasioglossum longifrons (Baker, 1906)",40,23,,,,,,,,,,,,,,
A22,10.1007/s10841-022-00402-6,"AJ Janvier, MD Ulyshen, CA Braman, C Traylor…",2022,America,USA,Athens,Peponapis,pruinosa,Peponapispruinosa,"Peponapis pruinosa (Say, 1837)",39,24,,,,,,,,,,,,,,
